submission_id,target,dataset_path,dataset_name,dataset_split,num_of_examples,drafter,temperature,example_id,new_toks,ttft_ms,tpot_ms,out_toks_per_sec
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,12,512,133.9585781097412,67.86116601902911,14.735968428829938
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,12,512,133.9585781097412,67.86116601902911,14.735968428829938
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,13,512,134.8738670349121,70.1757186546251,14.249943130922144
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,13,512,134.8738670349121,70.1757186546251,14.249943130922144
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,14,319,124.29499626159668,66.95907595772412,14.9344952225949
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,14,319,124.29499626159668,66.95907595772412,14.9344952225949
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,15,512,135.3249549865723,59.36431184906782,16.845137572595355
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,15,512,135.3249549865723,59.36431184906782,16.845137572595355
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,16,467,114.25065994262695,82.55955333873437,12.112468630941963
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,16,467,114.25065994262695,82.55955333873437,12.112468630941963
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,17,512,154.11615371704102,65.39869868358754,15.290824131504625
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,17,512,154.11615371704102,65.39869868358754,15.290824131504625
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,18,512,251.0061264038086,63.01893273445025,15.8682471538166
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,18,512,251.0061264038086,63.01893273445025,15.8682471538166
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,19,512,184.8757266998291,58.29576316878287,17.153905286473645
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,19,512,184.8757266998291,58.29576316878287,17.153905286473645
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,20,512,103.73497009277344,65.52525882385014,15.261290347410515
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,20,512,103.73497009277344,65.52525882385014,15.261290347410515
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,21,280,93.6117172241211,77.75238936092691,12.861341088284703
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,21,280,93.6117172241211,77.75238936092691,12.861341088284703
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,22,512,133.69274139404297,68.32853455366221,14.635174111844067
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,22,512,133.69274139404297,68.32853455366221,14.635174111844067
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,23,512,184.18335914611816,60.97923612874548,16.39902470881563
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,23,512,184.18335914611816,60.97923612874548,16.39902470881563
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,24,512,759.7763538360596,68.37741129552315,14.624712767759792
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,24,512,759.7763538360596,68.37741129552315,14.624712767759792
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,25,512,144.46258544921875,60.76548990671415,16.456709252820605
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,25,512,144.46258544921875,60.76548990671415,16.456709252820605
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,26,512,133.7895393371582,62.05662122677917,16.114315930053763
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,26,512,133.7895393371582,62.05662122677917,16.114315930053763
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,27,512,113.6765480041504,69.83123786762036,14.320238771876108
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,27,512,113.6765480041504,69.83123786762036,14.320238771876108
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,28,512,174.8673915863037,58.08555543306056,17.215984121085462
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,28,512,174.8673915863037,58.08555543306056,17.215984121085462
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,29,512,153.89299392700195,63.43280079313454,15.764714587665376
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0,29,512,153.89299392700195,63.43280079313454,15.764714587665376
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,0,512,243.21293830871585,53.54888098580496,18.674526555747924
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,0,512,243.21293830871585,53.54888098580496,18.674526555747924
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,1,512,397.857666015625,62.17595042547834,16.083389046035748
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,1,512,397.857666015625,62.17595042547834,16.083389046035748
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,2,512,157.87339210510254,56.51683583418217,17.693842644233563
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,2,512,157.87339210510254,56.51683583418217,17.693842644233563
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,3,512,364.4092082977295,51.52748662198359,19.407117745451256
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,3,512,364.4092082977295,51.52748662198359,19.407117745451256
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,4,475,166.6703224182129,54.67974183931632,18.28830872937609
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,4,475,166.6703224182129,54.67974183931632,18.28830872937609
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,5,512,232.28192329406735,60.50969429911933,16.526277509462716
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,5,512,232.28192329406735,60.50969429911933,16.526277509462716
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,6,512,192.35873222351077,62.95116213669749,15.885330247414895
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,6,512,192.35873222351077,62.95116213669749,15.885330247414895
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,7,483,81.62188529968262,55.377154924068215,18.05798801637923
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,7,483,81.62188529968262,55.377154924068215,18.05798801637923
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,8,512,155.6718349456787,53.892908264279605,18.55531705760261
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,8,512,155.6718349456787,53.892908264279605,18.55531705760261
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,9,512,138.21077346801758,52.82869404309416,18.929106958128965
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,9,512,138.21077346801758,52.82869404309416,18.929106958128965
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,10,512,222.4266529083252,58.04784843833013,17.22716736111929
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,10,512,222.4266529083252,58.04784843833013,17.22716736111929
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,11,512,131.81233406066897,52.59567370853313,19.012970639784008
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,11,512,131.81233406066897,52.59567370853313,19.012970639784008
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,12,512,130.9494972229004,52.870363172019765,18.91418821441392
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,12,512,130.9494972229004,52.870363172019765,18.91418821441392
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,13,512,179.71181869506836,55.02438405255282,18.173760910161533
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,13,512,179.71181869506836,55.02438405255282,18.173760910161533
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,14,512,162.23859786987305,61.16358967909841,16.349596307976878
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,14,512,162.23859786987305,61.16358967909841,16.349596307976878
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,15,512,112.20884323120116,52.60292098013622,19.010351162393004
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,15,512,112.20884323120116,52.60292098013622,19.010351162393004
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,16,512,104.59423065185548,56.85422285195666,17.5888430065065
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,16,512,104.59423065185548,56.85422285195666,17.5888430065065
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,17,512,132.11512565612793,59.607934111951614,16.776290185160036
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,17,512,132.11512565612793,59.607934111951614,16.776290185160036
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,18,512,346.4617729187012,57.06081511689726,17.525161495701678
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,18,512,346.4617729187012,57.06081511689726,17.525161495701678
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,19,217,191.46203994750977,57.90696872605218,17.269078696397084
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,19,217,191.46203994750977,57.90696872605218,17.269078696397084
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,20,512,119.2007064819336,55.97698991779245,17.864483271940763
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,20,512,119.2007064819336,55.97698991779245,17.864483271940763
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,21,408,83.31298828125,53.28207929831465,18.768036329836526
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,21,408,83.31298828125,53.28207929831465,18.768036329836526
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,22,512,112.21671104431152,58.50202696663992,17.093424823899486
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,22,512,112.21671104431152,58.50202696663992,17.093424823899486
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,23,512,172.00517654418945,54.75748775056664,18.26234257779023
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,23,512,172.00517654418945,54.75748775056664,18.26234257779023
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,24,512,413.86985778808594,55.04189218793597,18.167980064812877
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,24,512,413.86985778808594,55.04189218793597,18.167980064812877
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,25,512,251.5699863433838,53.58476834754421,18.662019652938
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,25,512,251.5699863433838,53.58476834754421,18.662019652938
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,26,512,253.02767753601077,52.37852243994546,19.091794755122176
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,26,512,253.02767753601077,52.37852243994546,19.091794755122176
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,27,512,112.00904846191406,58.588736677823,17.068127027537017
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,27,512,112.00904846191406,58.588736677823,17.068127027537017
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,28,512,112.762451171875,53.2672685186457,18.773254717387275
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,28,512,112.762451171875,53.2672685186457,18.773254717387275
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,29,512,245.32032012939453,61.4244466658441,16.28016293643006
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,29,512,245.32032012939453,61.4244466658441,16.28016293643006
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,double7/vicuna-68m,0,0,512,206.2661647796631,33.30856293381544,30.02230993834869
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,double7/vicuna-68m,0,0,512,206.2661647796631,33.30856293381544,30.02230993834869
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,double7/vicuna-68m,0,1,512,315.42277336120605,36.01804171523003,27.76386367438615
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,double7/vicuna-68m,0,1,512,315.42277336120605,36.01804171523003,27.76386367438615
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,double7/vicuna-68m,0,2,512,203.97424697875977,29.63258142340673,33.74663805732772
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,double7/vicuna-68m,0,2,512,203.97424697875977,29.63258142340673,33.74663805732772
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,double7/vicuna-68m,0,3,512,163.84363174438477,22.04091068349939,45.37017614016446
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,double7/vicuna-68m,0,3,512,163.84363174438477,22.04091068349939,45.37017614016446
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,double7/vicuna-68m,0,4,512,164.3240451812744,34.42236402030094,29.05088097407371
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,double7/vicuna-68m,0,4,512,164.3240451812744,34.42236402030094,29.05088097407371
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,double7/vicuna-68m,0,5,410,215.44170379638672,36.95629977946759,27.05898604479841
2025-02-05_03-18-59_d7c02fb,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,cnn_dailymail,3.0.0,validation,30,double7/vicuna-68m,0,5,410,215.44170379638672,36.95629977946759,27.05898604479841
